1041587327;Anton Katriòák;Ïaèov;41;48139
1041639082;Ladislav Uzsák;Komárno;Èeská ul. 2770/2;48162
1041781136;Ján Saròák;Senec;Inovecká 1980/6;48232
1041787604;Marián Vaško;Èavoj;211;48236
1041828986;Peter Strıèek;Zvolen;J. Jesenského 2149/49;48256
1041871754;Mário Beòo;Ludanice;Nádraná 458/30;48282
1041926127;Ingrid Galovièová;Láb;37;48300
1041933453;Zdenek Kocourek;Velièná;Revišné 328;48307
1041933684;Martin Matkobiš;Košice - m.è. Západ;Tri hôrky 7;48308
1042017064;¼ubica Pastoríková;Bratislava 5 - Petralka;Víg¾ašská 17;48351
1042021871;Vlasta Matusáková;Košice - m.è. Sever;Malinová 3384/10;48354
1042053936;Jozef Michalec;Povaská Bystrica;Rozkvet 2059/126;48379
1042108738;Ing. Martina Vavrová;Sokolovce;Svrbická cesta 435/2;48426
1042128593;Dana Tóthová;Paòovce;135;48435
1042167456;Juraj Koc;Stakèín;Partizánska 201/3;48463
1042173440;Stanislav Páleníèek;Senec;Liptovská 5B;48468
1042222291;Miloš Cigánik;Nová Dedina;Opatová 158;48500
1042229815;Peter Kukliš;Bratislava 2 - Vrakuòa;Kríková 8695/7;48503
1042230673;Soòa Nakatová;Prešov I;Mukaèevská 4802/7;48505
1042244434;Vladimír diniak;Kurima;Vyšná 171/72;48517
1042285695;Ladislav Škuta;Bratislava 3 - Nové Mesto;Bárdošova 56/A;48548
1042293021;Branislav Klíma;Bratislava 3 - Nové Mesto;Raèianska 27;48552
1042309796;Zuzana Planková;Podbranè;Svrèkov jarok 145;48568
1042331620;Milan Samek;Rabèa;Gluštíkova 637;48582
1042332423;František Herbanskı;Tuina;367;48583
1042349132;Róbert Szabó;Komárno;Dunajské nábreie 2555/26;48597
1042349913;Jaroslav Skirka;Prešov II;Ïumbierska 6897/22;48599
1042357767;Miroslav Farkaš;Dúbravy;209;48608
1042368844;Martin Tóth;Nitra II;Petzwalova 5;48614
1042393055;Pavol Šinko;Levice;Juná 13;48631
1042441037;Pavel Luca;Bzenov;88;48655
1042441455;Michaela Kotrbancová;Rosina;951;48656
1042540169;Róbert Štrbák;Dlín;127;48718
1042554150;Ing. Anna Ráczková;Brezno;F. Krá¾a 1222/2;48731
1042576568;Anikó Fekete;Komárno;Špitálska 2819/8;48749
1042619281;Blaena Knutová;Bratislava 5 - Rusovce;Colnícka 1093/35;48773
1042628004;Mgr. Jana Badáòová;Liptovskı Hrádok;Hradná 528/13;48777
1042642733;Ivan Masaryk;Kysuckı Lieskovec;646;48789
1042655658;Miroslav Jahvodka;Hôrky;198;48800
1042699207;Pavol Griè;Torysky;74;48829
1042752370;Peter Bahu¾a;Prievidza;Šumperská 41/19;48862
1042761225;Peter Tonge¾;Holíè;Jesenského 1044/36;48867
1042785051;Martin Balaoviè;Bratislava 4 - Devín. Nová Ves;Jána Ponièana 6116/11;48878
1042787944;Ivan Fabián;Trnava;Kollárova 537/2;48883
1042891817;Juliana Tomèíková;Lesíèek;73;48959
1042922166;Alena Èamborová;Èadca;U Hluška, SNP 746/5;48985
1042932715;Marianna Nagyová;Štvrtok na Ostrove;Školskı rad 517/31;48992
1043003533;Slavomír Viktorín;Jakubov;156;49063
1043003720;Ing. Zsolt Puskás;Bardoòovo;40;49064
1043027271;Rastislav Kušnir;Kravany;252;49091
1043030197;Martina Pasierbová;Vyšná Šebastová;Severná 328;49095
1043049084;Ladislav Trembáè;Poprad;Letná 3370/21;49106
1043060744;Karol Šály;Nová Baòa;Stará Huta 5;49123
1043124775;Karol Máša;ilina I;Jedlíkova 3424/15;49179
1043144487;Zuzana Došková;Gbely;Slneèná 1347/7;49203
1043160822;Ing. Eva Troiaková;Banská Bystrica II;Kyjevské námestie 14535/7;49220
1043163286;Boena Virágová;Hradište pod Vrátnom;333;49222
1043192117;Stanislav Bekeš;diar;638;49258
1043196209;Nina Kleinová;Bratislava 1 - Staré Mesto;Èajakova 4029/5;49262
1043232674;JUDr. Juraj Rácik;Ruindol;491;49301
1043245742;Martin Mihok;Košice - m.è. Nad jazerom;Jenisejská 1433/45;49312
1043251924;Vladimír Gajdoš;Vráble;Hornı Ohaj 269;49316
1043273550;Zuzana Mošaová;Belince;115;49331
1043281217;Radovan Olèák;Vyšná Olšava;25;49338
1043289643;Peter Cigaòák;Zubrohlava;Kunstova 413;49342
1043354994;Pavel Chamula;Zvolen;Jed¾ová 1364/3;49411
1043355500;Zuzana Ruièková;Dubnica nad Váhom;Štúrova 113/13;49412
1043369349;Július Hanuska;Pohronská Polhora;Bány 34;49426
1043393516;Attila Püspöki;Fi¾akovo;Obrancov mieru 1124/13;49443
1043407475;Miroslav Vidišèak;Košice - m.è. Dargov. hrdinov;Kurská 856/8;49455
1043414196;Peter Jašo;Lok;Pialská 313/12;49464
1043441905;Ing. Alla Sonina - AKTIV TOUR;Košice - m.è. Juh;Juná trieda 28;49497
1043451266;Jozef Bystrièan;Novo;16;49502
1043457360;Dušan Skurák;Bratislava 2 - Ruinov;Seberíniho 19;49507
1043473409;Marián Kme;Nemèice;Školská 66;49521
1043476324;Mgr. Vladimíra Repová;Èachtice;1286;49524
1043486037;Gabriela Ha¾amová;Prešov I;Bajkalská 4869/14;49535
1043543512;¼ubomír Lettrich;Dubové;182;49574
1043546812;Jozef Ohajda;Nenince;Hlavná 148/93;49580
1043581231;Miroslav Marhefka;¼ubica;Vrbovská 577/46;49606
1043591934;Ján Gabrhel - DOPO, Ing. Mária Gabrhelov;Trenèín;Pod Brezinou 3746/84;49616
1043616431;Milan Babiak;Svätı Anton; 422;49636
1043632645;Rastislav Matejka;Divina;Divina 224;49651
1043651554;Pavel Findra;Málinec;Školská 194/15;49667
1043791958;Marek Lanïák;Liesek;778;49777
1043808546;Patrik Zavadil;Hlohovec;Manckovièova è.1;49791
1043852205;Anna Zambová;Micha¾any;Hlavná 217/100;49836
1043894324;Zuzana Urièáková;Košice - m.è. Nad jazerom;Bukovecká 1369/10;49864
1043936542;Denisa Pallérová;Somotor;Stanièná 93/18;49898
1043983215;Róbert Šurina;Podbiel;299;49933
1043985613;Pavel Svoreò;Ladzany;2;49935
1043997526;Lucián Ïurèek;Bratislava 2 - Ruinov;Obená 3237/10;49950
1044011848;Klára Kuglerová;Bratislava 4 - Dúbravka;Saratovská 2152/16;49963
1044021363;Henrieta Holúbeková;Senec;Chalupkova 23;49970
1044033276;Ladislav Tomoò;Ve¾ká Èalomija;78;49979
1044055441;Ján Štúber;He¾pa;Hurbanova 663/1;50017
1044059401;Vladimír Struhár;Levice;Saratovská 2985/75;50023
1044059544;Viera Šinská;Kocurany;192;50024
1044079993;Víazoslav Vajda;Martin;Komenského 4052/6;50053
1044099067;Vilia Vardapetyan;Rudina;165;50079
1044105546;Gabriel Hudec;Ostrı Grúò;103;50087
1044159116;Tomáš Turèek;Partizánske;Rudolfa Jašíka 652/14;50145
1044161976;Ján Halèin;Lendak;Lemeje 1079/32;50148
1044175781;Jaroslav Ïurana;Višòové;742;50166
1044210497;Roman Capek;Krásno nad Kysucou;Kalinov 1457;50205
1044219275;Zdenko Kaèmarik;Stará ¼ubovòa;Mierová 1087/6;50216
1044247248;Daniel Stanèík;Nitra I;Letná 520/6;50249
1044270337;Danka Kohútová;Brezno;9.mája 2144/33;50272
1044287013;Anna Lièeníková;Roòava;Edelényska 1994/46;50295
1044338680;František Po¾aèek;Spišské Vlachy;Mlynská 54/2;50341
1044346545;Mgr. Andrea Butašová;Bratislava 1 - Staré Mesto;Kıèerského 2963/3;50346
1044350109;Mgr. Andrea Gablyaszová;Košice - m.è. Pereš;Krásnohorská 2486/40;50352
1044392184;Miroslav Smatana;Topo¾èany;Radlinského 448/14;50398
1044413260;Ing. František Stejskal;Pavlova Ves;100;50421
1044467919;Marek Mališ;Kriváò;102;50479
1044479381;Mgr. Erika Ranušová;Nová Dubnica;Slovenského národného povst 71/20;50492
1044483440;Mgr. Slávka Ambrová;Slovenská ¼upèa;1. mája 370/14;50498
1044486025;Tibor Koo;Humenné;Mierová 1908/60;50500
1044545458;Roland Mészáros;Ve¾kı Cetín;Pri Hostinci 272;50573
1044565687;Martin Lauko;Liptovská Štiavnica;K¾uèiny 455/72;50594
1044574817;Peter Jankó;Ve¾kı Meder;Sídl.M.Corvina 1962/33;50603
1044590932;Jozef Mikulík;Ve¾ké Rovné;513;50620
1044592505;Ing. Marek Antal;Valaliky;Kokšovská 249/36;50624
1044603659;František Kostelanskı;Povaská Bystrica;Podmanín 162;50637
1044621919;Marcel Bobrík;Markušovce;Michalská 684/4;50658
1044624306;Miroslav Piták;Rabèa;Radová 475;50660
1044646922;Marián Mlích;Èierne;143;50680
1044689063;Miroslav Hnaš;Stará ¼ubovòa;Letná 1078/21;50733
1044704903;Peter Maruna;Turèianske Teplice;Diviaky, Èervenej armády 1189/69;50759
1044712075;Pavel Perašín;Beòadiková;71;50771
1044722283;Pavol Jarèuška Doc.PhD.;Košice - m.è. Západ;Laborecká 10;50787
1044724703;Róbert Švába;Tesárske Mlyòany;Hlavná 761/159;50791
1044729433;Alexandra Mitášová;Skalka nad Váhom;Skalská Nová Ves 86;50800
1044735758;Viera Králièeková;ilina I;Jedlíkova 3429/10;50806
1044742083;Slávka Fedorová;Prešov II;Vodárenská 6003/23;50816
1044747495;Ingrid Schwarczbacherová;Poprad;Levoèská 211/2;50822
1044749354;Zuzana Loudová;ilina I;Mateja Bela 3449/66;50824
1044755481;Andrea Baláová;Košice - m.è. Pereš;Jasovská 107;50834
1044766294;Andrea Garcia Boskovièová;Bratislava 4 - Záhor. Bystrica;. 2453;50848
1044770298;PhDr. Albína Gezová;Bystré;Topo¾ová 582/15;50851
1044773147;Slavomír Pavlík;Víaz;537;50855
1044774203;Mgr. Juraj Hudák;Košice - m.è. Sídlisko KVP;Bauerova 44;50858
1044774214;Jozef Kaprálik;Bratislava 4 - Dúbravka;Bilíkova 1868/18;50859
1044780550;Elena Hutton;Sazdice;212;50867
1044816454;Ing. Tomáš Peèík;Bratislava 2 - Vrakuòa;Stavbárska 14482/19A;50905
1044861686;Mgr. Gabriela Kaèmáriková;Haniska;474;50975
1044880122;Ing. Daniel Nyitrai;Sereï;Severná 3559/10;50995
1044893630;Miroslav Schankweiler Duleba;Bukovce;54;51012
1044902881;Marek Tyrpák;Stará ¼ubovòa;Popradská 673/20;51028
1044924001;Barnabáš Balá;Dolinka;65;51052
1044955153;Daniel Samek;Vinièné;Hlavná 301/60;51092
1044994599;Ján Krajèa;Skalité;1191;51146
1045001936;Martin Vereš;Nitra I;diarska 709/22;51155
1045020625;Martin Gregor;Košice - m.è. Sídlisko KVP;Klimkovièova 1;51182
1045026928;Doc. MUDr. ¼ubomír Straka, PhD.;Liptovskı Ján;Na Jankovskom 500;51193
1045028094;Vladimír Dubík;Lehota;518;51194
1045058410;Michal Bitter;Kamenièná;457;51235
1045069883;Miroslav Tomáško;Ninı Slavkov;Ninı Slavkov 10;51248
1045082203;Peter Kašik;Niné Ladièkovce;118;51258
1045083710;Mgr. Julián Kolováry;Valaliky;Hlavná 280;51262
1045141911;Ján Sípos;Zlaté Klasy;Rastice, Hlavná ulica 261/57;51344
1045162041;¼ubomír Sladkay;Nitrianske Suèany;252;51373
1045176407;Michal Magic;Nitra II;Na Priehon 883/87B;51387
1045180587;Dobromil Galvánek;Hrocho;Hlavná ulica 193/5;51394
1045200035;Laura Kovalová;Dunajská Luná;Lipnická 451/20;51419
1045206107;Andrea Varga Mihács;Komárno;29. augusta 1897/2;51432
1045212564;Miloš Racko;Beluša;ilinská 878/20;51442
1045245245;Peter Kukuèka;Drietoma;762;51487
1045247544;Ing. Monika Dianová;Banská Bystrica II;Nad pláou 4419/25;51489
1045275143;Eduard Pilarèík;Habovka;Pod Brehom 22/7;51529
1045280412;Ing. Ján Kanèo;Nitra I;Lúèna 629/1;51538
1045292083;Eva Bajkušová;Kuková;26;51552
1045295460;Vladimír Chynoradskı;Dolná Streda;710;51564
1045298353;¼uboš Semanèík;Banská Bystrica I;Jegorovova 11;51574
1045317845;JUDr. Jana Polakovièová;Bratislava 4 - Lamaè;Studenohorská 42;51615
1045338437;Attila Lelkes;Orechová Potôò;11;51639
1045348018;Aneta Èechová;Bratislava 5 - Petralka;Mlynarovièova 1589/19;51650
1045348678;Soòa Poltárska;Ve¾kı Krtíš;Vinohradnícka 261/18;51651
1045361504;Stanislav Gomola;Èierne;266;51667
1045374924;Zuzana Homolová;Nové Zámky;S. H. Vajanského 3621/31;51684
1045407319;Ing. Antal Molnár;Svodín;Horná mlynská ulica 1369/34;51716
1045463562;Viliam Hutník;Stará ¼ubovòa;Popradská 672/19;51783
1045500313;Ing. Ján Kamas;Dolná Streda;714/488;51820
1045596750;Milan Janèo;ilina I;Korzo 8434/29;51909
1045668019;Peter Gonosz;Bátorove Kosihy;1588;51981
1045678931;Maroš Fronko;Spišská Nová Ves;Slovenská 329/6;51992
1045689205;Ján Majerník;Èelovce;16;52003
1045689293;Dáša Švanèarová;Nová Dubnica;Slobody 4369/4369;52004
1045693462;Ing. Jaroslav Šrol;Bratislava 4 - Karlova Ves;Vincenta Hloníka 3542/8;52014
1045699237;Ing. Rastislav Leskovjanskı;Spišská Nová Ves;Nad Medzou 3047/12;52022
1045719642;Zoltán Potoènı;Štúrovo;Svätého Štefana 641/39;52061
1045737726;Petra Puhovichová;Bratislava 5 - Èunovo;Hranièiarska 22/39;52082
1045741950;Monika Lavrovièová;Ošèadnica;875;52086
1045745679;¼uboš Jánošík;Buèany;644;52091
1045747395;Jozef Hudec;Èadca;Èadeèka 623;52094
1045819148;Ing. Barbora Šimková;Drustevná pri Hornáde;Orechová 181/11;52163
1045820391;Daniel Heuger;Liptovskı Mikuláš;Bodice 76;52165
1045834955;Dušan Meòhár;Bratislava 2 - Ruinov;Bajzova 5309/11;52182
1045844382;Ján Sotolár;Stráa;54;52197
1045851081;Tomáš Furjel;Chlebnice;207;52204
1045859892;Miroslava Perfetto Brázdiková;Nitra I;Slamkova 7/13;52217
1045860904;Anton Vaòo;Medzany;320;52220
1045914749;Ladislav Baó;Poprad;Mpè¾ 3170/29;52286
1045916344;Peter Blina;Zlatníky;322;52288
1045916784;Bc. Zuzana Kopková;Košice - m.è. Staré Mesto;Bencúrova 12/1516;52291
1045917466;Monika Reichlová;Turèianske Teplice;TurèianskyMichal,Izidora iaka 1426/27;52293
1045924374;Tomáš Duraèka;Veselé;296;52305
1045944999;Miroslav Jakab;Prešov II;Šrobárova 6567/17;52327
1045957726;Jozef Masaryk;Kostolná - Zárieèie; ;52340
1046005081;Lucia Vozáry Petrásová;Háj;50;52401
1046016642;Roman Zdychavskı;Partizánske;Ve¾ké Bielice, Lány 934/34;52413
1046034055;Ján Mitaš;Komárno;Slobody 20;52435
1046035023;Miriam Babicová;Komjatná;Komjatná 445;52437
1046037212;Emil Korèok;Senohrad;98;52441
1046063029;Henrich Gerek;Zubrohlava;Školská 245;52467
1046145430;Monika Kosztúrová;Krá¾;305;52572
1046167903;Zoltán Verlík;Komárno;Budovate¾ská 1407/13;52612
1046170796;Mgr. Katarína Kureèková;Bratislava 5 - Petralka;Mlynarovièova 1595/2;52616
1046172050;Michal Koleniè;Bratislava 4 - Devín. Nová Ves;Jána Smreka 6164/1;52620
1046188781;Mária Kocsisová;Vinièky;Vojtecha Gondu 31/33;52636
1046207833;Peter Drobniak;Andrejová;113;52656
1046215082;Lucia Pomsár;Ve¾kı Biel;Pri jazere 1232/2;52665
1046225048;Štefan Neština;Krnèa;Športová 321/3;52675
1046233298;Branislav Veis;Sebechleby;347;52684
1046255100;Erik Búran;Šoporòa;1557;52719
1046258829;Martin Demo;Šumiac;Michala Petru 670;52722
1046265506;Ivan Pagáè;Poprad;Novomeského 4738/2;52733
1046271006;Martin Onufer;Humenné;Èsl.armády 2046/32;52740
1046293842;PhDr. O¾ga Kostovèíková;Michalovce;Moèarianska 1612/160;52774
1046359402;Ing.Štefan Gutyán;Levice;Školská 3089/1;52815
1046404502;Ondrej Lauko;Bernolákovo;Záhradná 26;52845
1046421783;JUDr. Tatiana Kubaèková, LL.M.;Dolnı Kubín;MD 1036/26;52857
1046432442;Martin Partel;Kriovany nad Dudváhom;38;52864
1046458380;Vladimír Ozimı;Púchov;Obrancov mieru 1151/4;52884
1046484362;Marcela Veèerková;Ruomberok;Malé Tatry 6068/28;52904
1046579501;Jozef Pluta;akovce;79;52950
1046588499;Alena Dulová;Medzilaborce;Komenského 672/27;52953
1046592239;Marek Kotruch;Pliešovce;Lesnícka 22/7;52955
1046645765;Daniel Banas;Piešany;Fínska ulica 7106/18;52992
1046650495;Ing. František Pastirík;ilina I;Šibenièná 134/1;52996
1046653476;Dipl.Ing.Kamil Rényi;Dunajská Streda;Bacsákova 241/23;52998
1046701700;Karol Toman;Levice;Na lúkach 1346/8;53024
1046725438;PhDr. Dagmar Servická;Nitra II;Havrania 3195/14;53035
1046740112;Martin Kozák;Košice - m.è. Sídl. ahanovce;Viedenská 36;53048
1046814846;Miroslav Vasko;Zákamenné;187;53104
1046856734;Marcel Necpal;Banská Bystrica II;Podháj 2326/41;53129
1046863180;Jaroslav Sıkora;Košice - m.è. Západ;Roòavská 319/18;53132
1046892891;MUDr. Vladislav Vršanskı;ilina I;Nanterská 1681/12;53143
1046894189;Ladislav Mihalík;Hurbanovo;Sládkovièova 3420/38;53144
1046897390;Marián Bátovskı;Komárno;Meštianska 2628/4;53148
1046912900;Rastislav Mièaník;Michalovce;Nad Laborcom 36;53158
1046944173;Ján Berencsík;Bátorove Kosihy;1007;53178
1046987414;Lenka Hajná;Povaská Bystrica;Povaská Teplá 346;53197
1046990505;Miroslava Ïurièková;Zvolen;J. Krá¾a 1738/1;53199
1047004266;Vladimír Blaško;Povaská Bystrica;Rozkvet 2030/57-22;53214
1047049212;Mgr. Sandra Tudíková;Bratislava 3 - Nové Mesto;Stromová 10482/42;53233
1047051577;Martin Roth;Poprad;Slovenského odboja 182/1;53235
1047051841;Ing. Jozef Nosá¾;Revúca;Š. Maliaka 591/3;53236
1047061950;Stanislav Bendík;Spišská Nová Ves;Palárikova 2265/32;53244
1047074776;Jozef Birèák;Senica;Komenského 958/2;53250
1047082311;Ivan Hajtmánek;Senica;Štefánikova 721/26;53252
1047114442;Helena Kovaèièová;Trnava;Na hlinách 6925/14;53266
1047135320;Peter Vlahy;Kravany nad Dunajom;È. 183;53277
1047139676;Norbert Zemán;Hrhov;74;53281
1047232857;Jozef Klocháò;Dolnı Kubín;Bysterecká 2064/23;53328
1047259675;Bc. Mária Leváková;eliezovce;Záhradná 1099/10;53344
1047291509;Ján Solèány;Ša¾a;P. J. Šafárika 378/17;53363
1047317337;Peter Sabo;Dolné Lovèice;Slneèná 785/16;53380
1047325059;Robert Both;Èenkovce;172;53383
1047336928;Hajnalka Vargová;Povoda;Lidér Tejed 279;53390
1047356772;Mgr. Eva Babová;Šamorín;Malá 544/5;53399
1047370225;Milan Su¾a;Bratislava 1 - Staré Mesto;Povraznícka 3033/7;53407
1047378365;Anna Frgelcová;Závadka nad Hronom;Clementisova 330/3;53409
1047416777;Marek Meliško;Handlová;29. augusta 91/3;53424
1047513753;Pavol Bzdyl;Svederník;110;53473
1047537953;Beáta Zmudová;Smolník;238;53496
1047678907;Iveta Rouseková;Bratislava 3 - Nové Mesto;Èeská 7;53589
1047758855;Štefan Kosál;Košice - m.è. Západ;Mikovíniho 1/4;53645
1047779744;Renáta Bujòaèková;Poloma;28;53663
1047781504;Martin Mucha;Levoèa;Sídlisko pri prameni 1353/12;53664
1047804131;Marek Peèiva;Bytèa;Gaštanová 982/5;53690
1047814196;Adriana Chrenková;Dubodiel;43;53700
1047815472;Jozef Raèák;Novo;755;53702
1047818959;Anita Štefány;Bratislava 5 - Petralka;Medveïovej 21;53704
1047832500;Ján Maèutek;Haligovce;72;53716
1047835008;Juraj Kme ml.;K¾aèno;87;53721
1047850342;Matúš Uherèík;Bratislava 3 - Raèa;Mudrochova 7479/13;53737
1047862497;Radka Tabaèeková;Šintava;571;53755
1047864092;¼ubomír Merèák;Vyšné Rubachy;318;53757
1047871165;Michal Kianièka;Rajecké Teplice;Poluvsie 15;53768
1047872562;Rastislav Jurièek;ilina I;Brodno 101;53771
1047888325;Anna Boršèová;Baèkov;Lesná 22/62;53797
1047891867;Radoslav Kopèo;So¾;183;53802
1047911865;Peter Machlica;Holíè;Veterná 1700/8;53826
1047927606;Cyril Macko;Èernina;46;53840
1047945525;Mgr. Eva Falisová;Bratislava 1 - Staré Mesto;Lermontovova 14;53879
1047964379;Vojtech Oláh;Streda nad Bodrogom;Hlavná 494/36;53909
1047967503;Dušan Vièan;Banka;Dominova cesta 3617/10;53914
1047977777;Alojz Masár;Trenèín;Inovecká 1132/3;53928
1047983541;Anna Šudyová;Piešany;Vrbovská cesta 2609/86;53936
1047983629;Radoslav Együd;Bratislava 2 - P. Biskupice;Staromlynská 12250/55;53937
1048028542;Peter Višòák;Rado¾a;459;53993
1048055833;Daniel Bartoš;Dubnica nad Váhom;Palackého 619/4;54033
1048082629;Ján Šepe¾ák;Michalovce;Pri Sıpke 1225/12;54074
1048092815;Renáta Halmyová;Poprad;Šoltésovej 3670/25;54087
1048105883;Milan Rucek;Èadca;Milošová 1965;54100
1048117268;Peter Zervan;Bratislava 5 - Petralka;Holíèska 8;54121
1048122196;¼udmila Zavacká;Beniakovce;234;54128
1048141633;Miroslava Neubauerová;Predmier;190;54153
1048150609;Štefan Zsihovics;Janík;106;54168
1048151775;Tatiana Bobríková;Bratislava 2 - P. Biskupice;Lotyšská 5183/36;54169
1048170816;Peter Kru¾ák;Jakovany;119;54199
1048176635;Janette Štvrtecká;Brodské;Vajanského 349/41;54203
1048204102;Peter Kotyra;Èierne;2;54238
1048223099;Aneta Danyiová;Košice - m.è. Dargov. hrdinov;Fábryho 849/15;54264
1048265394;Miroslav Hangurbado;Spišská Belá;Slneèná 119/26;54333
1048269343;Marián Frolek;Malinovo;Broskyòová 1218/53;54339
1048288175;Juraj Danišek;ilina I;Magoèovská 412/4;54364
1048293378;Patricius Lieskovskı;Èimhová;42;54373
1048295985;Blaej Nagy;Hamuliakovo;118;54379
1048301001;¼ubomír Hlušek;Martin;Dostojevského 9813/14;54394
1048310164;Miroslav Fleško;Turèianske K¾aèany;263;54409
1048338973;Ing. Zuzana Kalivodová;Povaská Bystrica;Hliny 1421/23;54465
1048383666;Beáta Klimiková;Brezany;57;54515
1048405556;Jana Skladaná;Sabinov;Gen.Svobodu 990/15;54541
1048413751;Andrea Uhliariková;Bytèa;Pšurnovická 1075/2;54549
1048477628;Viera Šprláková;Suchá Hora;341;54588
1048481984;Marian Székely;Dolné Plachtince;197;54592
1048503412;Peter Lojan;Belá nad Cirochou;Cintorínska 71/42;54606
1048526644;Sergej Barobin;Košice - m.è. Sever;Gerlachovská 871/29;54627
1048544893;František Pouš;Trenèín;Gagarinova 1717/36;54642
1048544959;Dušan Šúša;Vištuk;262;54643
1048575231;Ján Pašek;Snina;Partizánska 2537/28;54664
1048580599;Bystrík Krútek;Konská;84;54672
1048616393;Ing. Erik Bednárik;Chorvátsky Grob;Èerešòová 1455/3A;54693
1048619924;Katarína Ruièková;Senica;L. Novomeského 1217/84;54695
1048620100;Patrik Turèík;Dolnı Hrièov;Na Imranovec 88/19;54696
1048657962;Ján Koich;Šamorín;Mlieèno - Stará cesta 54/42;54722
1048660877;Mgr. Igor Holéczy;Košice - m.è. Staré Mesto;Moyzesova 1025/48;54726
1048666058;Melinda Fitus;Tôò;Nová 84/6;54733
1048673164;Ing. Igor Petrikoviè;Bratislava 4 - Karlova Ves;Šaštínska 3;54737
1048727416;Ing. Martin Korbel;Prešov II;Èergovská 7002/10;54772
1048784737;Miroslav Kubov;Vlèkovce;324;54816
1048797145;Martin Halás;Nitra II;Zvolenská 1;54824
1048805285;Richard Bórik;Nitra I;Brezová 633/11;54827
1048825976;Rastislav Uhroviè;iar nad Hronom;A. Kmea 341/19;54845
1048858085;Levent Ameti;Detva;Námestie mieru 1395/23;54868
1048871626;Peter Jahodník;Hnúša;Vladimíra Clementisa 214;54877
1048875223;Milan Datko;Párnica;249;54880
1048914878;Jaroslav Zedníèek;Gajary;Gagarinova 1182/102;54904
1048918123;Kristián Rapoš;Ia;453;54906
1048946371;Krisztína Hercegová;Vydrany;521;54930
1048964521;Silvia Vertánová;Bratislava 2 - P. Biskupice;Popradská 47;54940
1048980647;¼ubomír Bittner;Detva;Novosady 925/18;54955
1049015737;Jozef Boráros;Gabèíkovo;Hlboká 291/5;54983
1049027419;Pavol Smetana;Senica;L.Novomeského 1350/108;54991
1049032765;Dávid Gebe;Jovice;Hradná 213;55000
1049069538;Michal Hudek;Brestovany;Športová 441/10;55036
1049099150;Ing. Andrea Šebáková;Pèoliné;248;55057
1049130368;Tobiáš Potoènı;Bratislava 3 - Nové Mesto;Ladislava Dérera 8;55081
1049134702;Milan Novotka;¼utov;4;55084
1049143755;Miroslav Bartoš;Horná Ves;Horná Ves 56;55091
1049155877;Hana Kapcová;Pezinok;L.Novomeského 5639/62;55108
1049161212;Marek Magda;Brezno;Rohozná 621/4;55116
1049217444;Peter Breèe;Bošany;Janka Krá¾a 921/38;55157
1049233768;Jaroslava Orlíková;Studienka;475;55170
1049236507;Vladimír Krajòak;Raòany;34;55174
1049246132;Dušan Milan;Bratislava 5 - Petralka;Topo¾èianska 3201/18;55182
1049292695;Peter Ševèík;Ve¾ké Kosto¾any;Športová 932/53;55216
1049299867;Miroslav Ferko;Humenné;Mierová 1920/86;55223
1049320855;Attila Kovács;Zemianska Olèa;Lipová 435/32;55243
1049332185;Marián Velas;Horovce;95;55253
1049346441;Michaela emberová Bátorová;Bánovce nad Bebravou;Biskupice 128;55257
1049420790;Marián Mikuš;Banská Bystrica II;Po¾ná 6412/19;55325
1049478265;Andrej Streïanskı;Topo¾èany;Agátová 2815/8;55385
1049541350;Michal Gomola;Ruomberok;Smreková 1998/2;55449
1049544364;Miroslav Hejnyš;Liptovské Revúce;Vyšná Revúca 561;55453
1049545277;Ladislav Bokros;Horná Potôò;324;55455
1049560314;Zoltán Kukolík;Štúrovo;Športová 970/15;55469
1049593237;Martin Kolembus;Brvnište;495;55505
1049595492;Zdenko Korba;Bardejov;Pod šibeòou horou 59;55509
1049604589;Milan Kováè;Cabaj - Èápor;Èápor 1489;55514
1049615765;Martina Kalászová;Rimavská Sobota;Sídlisko Rimava 1058/1;55530
1049659842;Danka Ondrušová;ilina I;Juraja Závodského 472/77;55578
1049664275;Zuzana Pialová;ilina I;Nám. ¼. Fullu 1666/16;55584
1049686308;Vladimíra Babicová;Senohrad;105;55610
1049697220;Jozef Gûrtler;Štrba;Tatranská Štrba, Štúrova 74/26;55621
1049701422;Viktor Juriga;Èadca;U Hluška, Chalupkova 159/2;55626
1049709078;Marek Adamov;ilina II;Tajovského 2003/25;55639
1049712158;¼uboš Brunner;Partizánske;Ve¾ká okruná 1022/8;55642
1049714094;Tomáš Minár;Šoporòa;1506;55646
1049714358;JUDr. Juraj ucha;Nemšová;Sklárska 6;55647
1049743552;Gabriela Dašková;Trenèín;Mateja Bela 2503/11;55686
1049749668;PaedDr. Elena Šlávková;Ruomberok;Gen. Miloša Vesela 5304/3;55694
1049759722;Roland Méry;Lúè na Ostrove;Ve¾ká Lúè 47;55704
1049760217;Ján Èmiko;Horná Ves;Horná Ves 279;55705
1049764188;Dušan Plichta;Michalovce;Andreja Kmea 2102/12;55708
1049767103;Jana Chovanová;Vinné;479;55713
1049785440;Martin Kasarda;Stropkov;Hrnèiarska 1566/8;55731
1049805900;Jozef Tóth;Nové Zámky;S. H. Vajanského 4986/45;55744
1049806318;Bc. Marek Marèišin;Vranov nad Top¾ou;Mierová 1771/64;55745
